% source: G. Karypis, "CLUTO A Clustering Toolkit," Dept. of Computer Science, University of Minnesota,
% Tech. Rep. 02-017, 2002, available at http://www.cs.umn.edu/~cluto
%
@RELATION cluto-t5-8k
%
@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE CLASS {-1,0,1,2,3,4,5}
%s
@DATA
65.189003,121.066002,0
659.299011,51.707001,1
778.151978,104.999001,-1
209.725006,122.920998,4
150.725998,77.198997,-1
119.867996,113.065002,0
230.113998,118.821999,4
188.425003,43.798,4
360.681,32.530998,2
311.877991,77.543999,2
610.674988,124.973,1
383.484009,49.903999,2
672.908997,76.907997,-1
763.656982,84.272003,5
487.044006,76.255997,3
385.345001,55.848999,2
503.278015,47.542999,3
63.737999,66.810997,0
601.888,113.824997,1
514.013977,122.218002,3
68.335999,39.162998,0
631.104004,50.976002,1
729.247009,73.372002,5
559.489014,97.283997,-1
157.123993,112.955002,-1
493.979004,75.420998,3
761.559021,71.074997,5
199.498993,76.935997,4
597.086975,122.910004,1
331.75,142.031998,-1
767.622986,37.599998,5
95.181,75.425003,0
357.292999,45.308998,2
329.0,104.806999,2
718.950989,41.917999,5
516.953003,127.792,3
732.784973,33.248001,5
650.950012,116.801003,1
721.687012,125.295998,5
186.095993,75.944,4
97.509003,35.101002,0
123.675003,61.201,0
387.210999,76.036003,2
389.123993,74.721001,2
584.736023,108.636002,1
511.955994,57.956001,3
725.872986,56.383999,5
512.093018,107.818001,3
582.036011,55.625,1
690.664001,122.971001,-1
20.139999,127.015999,-1
689.129028,145.164993,-1
447.281006,60.761002,3
490.893005,74.378998,3
210.339996,69.317001,4
119.219002,114.321999,0
225.535995,77.716003,4
382.221008,111.167,2
737.096008,80.599998,5
125.232002,107.675003,0
616.700989,111.524002,1
510.720001,44.338001,3
49.192001,100.549004,0
645.245972,60.646999,1
238.194,73.385002,4
609.663025,140.817001,-1
460.223999,115.486,3
342.687988,120.454002,2
357.747986,127.961998,2
499.031006,81.899002,3
206.770004,122.199997,4
397.333008,77.753998,2
182.335999,77.216003,-1
716.362,39.314999,5
498.98999,45.312,3
210.966995,28.750999,-1
648.301025,90.191002,1
14.758,138.477005,-1
209.964996,125.286003,4
756.343994,85.985001,5
83.098999,46.969002,0
385.161987,106.495003,2
239.826004,72.912003,4
491.550995,45.528,3
323.803986,120.466003,2
317.518005,109.876999,2
559.340027,75.388,-1
451.68399,64.389999,3
378.721008,87.973999,2
57.959999,55.490002,0
663.210999,131.932999,-1
501.143005,50.085999,3
748.827026,74.656998,5
220.358002,74.952003,4
579.169983,76.742996,1
373.282013,101.681999,2
82.771004,115.498001,0
448.610992,86.291,3
455.019989,79.703003,3
506.075989,94.352997,3
220.453003,119.635002,4
367.983002,128.671005,-1
193.481995,117.908997,4
319.48999,113.315002,2
203.158997,119.168999,4
591.291016,110.120003,1
766.710999,85.237,5
756.65802,38.110001,5
638.059021,124.663002,1
133.042007,75.496002,0
736.104004,45.094002,5
118.834999,45.735001,0
244.729004,76.407997,4
658.937988,96.125,1
512.78302,64.913002,3
446.087006,67.054001,3
320.734985,26.527,-1
768.857971,42.402,5
650.395996,106.584999,1
224.766998,124.862,4
757.937988,74.740997,5
57.516998,55.818001,0
194.761002,74.916,4
118.542999,117.571999,0
580.314026,98.695999,1
450.575012,95.492996,3
88.751999,122.556,0
315.615997,83.836998,2
192.763,91.364998,4
738.083984,37.750999,5
455.967987,69.842003,3
228.311996,50.206001,4
215.960007,47.376999,4
447.204987,52.710999,3
501.091003,63.242001,-1
731.877991,45.199001,5
779.263,110.303001,5
586.78302,60.978001,1
316.459015,94.778,2
108.579002,146.556,-1
100.651001,123.001999,0
373.826996,108.971001,2
615.833984,125.049004,1
304.684998,70.399002,2
457.46701,57.055,3
390.565002,98.916,2
202.923996,75.134003,4
736.763,79.186996,5
519.768982,116.161003,3
555.89801,97.329002,-1
353.279999,35.417999,2
198.352005,80.314003,4
233.082993,116.660004,4
216.761002,80.396004,4
127.836998,111.413002,0
318.817993,106.051003,2
321.709991,42.494999,2
616.237,114.622002,1
488.95401,78.666,3
457.625,86.876999,3
207.632996,77.156998,4
324.322998,97.986,2
530.138977,14.088,-1
497.369995,40.511002,3
627.968994,79.580002,1
192.522995,72.628998,4
78.773003,88.112,-1
746.794983,33.421001,5
377.020996,54.179001,2
463.247986,84.040001,3
112.628998,88.065002,0
533.872986,154.095001,-1
755.846985,44.148998,5
114.444,84.355003,0
350.787994,117.666,2
617.942993,37.792,1
754.296021,18.688999,-1
71.527,49.328999,0
457.731995,76.568001,3
203.748001,102.179001,4
461.859009,14.925,-1
31.737,120.671997,-1
454.079987,46.737,3
687.172974,77.182999,-1
580.64801,59.462002,1
83.865997,37.167999,0
439.851013,146.774994,-1
304.919006,112.832001,-1
50.402,68.084999,0
481.618011,79.889,3
386.026001,68.908997,2
343.170013,20.400999,-1
717.353027,91.934998,5
351.674011,76.787003,-1
720.04303,107.221001,5
583.893005,54.480999,1
506.980988,122.934998,3
190.233994,67.209,4
362.235992,33.497002,2
328.744995,115.033997,2
763.79303,119.023003,5
128.470001,87.907997,0
645.086975,95.758003,1
573.226013,76.910004,1
463.016998,41.424999,3
56.943001,63.368,0
102.857002,110.018997,0
118.099998,97.106003,0
454.957001,124.958,3
384.601013,106.057999,2
168.270004,96.080002,-1
472.591003,47.147999,3
89.917,113.613998,0
660.247986,77.330002,1
383.014008,65.035004,2
559.138977,145.292007,-1
380.463989,72.843002,2
645.156006,110.606003,1
637.921021,44.053001,1
483.644989,33.550999,3
465.855011,45.681999,3
59.178001,46.868999,0
637.995972,106.831001,1
347.218994,45.139,2
615.599976,117.281998,1
105.596001,44.047001,0
334.760986,47.275002,2
624.487976,37.547001,1
446.06601,112.817001,3
346.122986,45.464001,2
69.560997,119.557999,0
146.145996,75.916,-1
119.827003,97.500999,0
444.109009,90.494003,3
323.712006,105.058998,2
475.605011,153.427002,-1
190.322998,124.434998,4
247.901001,49.429001,4
389.911011,74.223999,2
748.072998,39.077,5
241.862,78.623001,4
717.530029,104.485001,5
757.216003,69.647003,5
500.432007,87.581001,3
743.81897,42.141998,5
499.29599,79.080002,3
586.395996,43.035999,1
388.406006,94.911003,2
651.648987,100.209,1
250.472,124.758003,4
246.447998,47.610001,4
609.745972,97.054001,-1
221.104996,84.153,4
596.632019,104.209999,1
114.204002,106.899002,0
243.888,35.174,4
230.988007,48.424999,4
101.683998,80.828003,0
80.013,118.646004,0
574.375977,87.116997,1
227.651001,47.807999,4
318.803986,112.606003,2
380.845001,79.084,2
256.059998,117.332001,4
357.585999,125.241997,2
206.744003,77.149002,4
800.515991,64.222,-1
368.64801,109.483002,2
715.61499,86.150002,5
643.437012,89.417,1
502.222992,119.231003,3
235.951004,45.195,4
726.942017,33.380001,5
646.630981,57.550999,1
92.920998,121.483002,0
59.319,94.018997,0
488.076996,76.219002,3
787.232971,133.158997,-1
390.139008,75.647003,2
717.929993,78.389,5
64.667999,46.171001,0
767.247986,146.662994,-1
56.146,86.022003,0
769.843018,110.852997,5
225.145004,76.207001,4
386.575989,70.922997,2
464.722992,86.026001,3
454.549011,86.511002,3
64.698997,134.733002,-1
357.377014,41.740002,2
522.978027,63.723999,3
42.168999,139.464005,-1
630.752014,150.427994,-1
469.075012,37.351002,3
521.088013,55.306,3
773.054993,121.971001,5
217.781998,71.0,4
657.205994,77.152,1
365.828003,113.365997,2
129.660004,86.188004,0
60.247002,82.434998,0
380.934998,82.347,2
743.288025,123.435997,5
193.535995,125.709999,4
325.983002,24.517,-1
235.046005,72.962997,4
753.11499,43.007,5
485.380005,42.705002,3
295.40799,35.381001,-1
650.981018,113.830002,1
669.116028,77.380997,-1
454.162994,54.854,3
465.415009,82.516998,3
653.453979,122.315002,1
461.188995,89.065002,3
657.02002,77.480003,1
460.96701,77.325996,3
457.985992,102.584999,3
679.999023,76.205002,-1
579.692993,105.357002,1
508.794006,105.234001,3
383.036987,110.893997,2
336.962006,32.831001,2
490.332001,86.337997,3
454.575989,119.873001,3
317.242004,113.446999,2
36.918999,63.352001,-1
727.520996,123.039001,5
746.390015,48.228001,5
634.304993,86.585999,1
654.38501,61.342999,1
719.77002,106.914001,5
195.776993,85.492996,4
225.419006,38.516998,4
329.696991,40.028,2
81.738998,123.158997,0
192.253006,120.085999,4
221.218994,81.780998,4
79.884003,41.689999,0
584.708008,100.133003,1
475.966003,42.216,3
231.684998,76.874001,4
54.785999,102.655998,0
98.417,111.013,0
56.151001,81.25,0
369.911011,106.139999,2
308.126007,73.255997,2
502.088013,98.960999,3
204.511993,109.665001,4
360.912994,128.173004,2
119.504997,43.987,0
124.206001,114.632004,0
589.775024,64.315002,1
125.495003,92.759003,0
115.695,70.445999,-1
585.80603,85.503998,1
362.756012,122.483002,2
604.466003,44.372002,1
575.679993,67.078003,1
239.447998,45.095001,4
91.348999,112.484001,0
106.684998,78.908997,0
252.785995,40.493,4
658.719971,79.592003,1
198.824997,89.390999,4
466.328003,48.238998,3
374.799988,115.265999,2
254.171005,110.112999,4
59.467999,66.417999,0
88.123001,118.387001,0
633.02301,113.314003,1
797.512024,63.372002,-1
102.273003,125.184998,0
388.591003,58.977001,2
467.505005,45.914001,3
139.998001,80.906998,-1
59.673,60.138,0
447.394989,87.862999,3
58.209,63.919998,0
199.240005,68.956001,4
502.748993,98.557999,3
317.963013,102.163002,2
248.656998,112.346001,4
474.552002,34.453999,3
766.158997,122.783997,5
577.216003,66.920998,1
473.812012,86.016998,3
305.188995,84.903999,2
370.286011,54.57,2
722.676025,60.441002,5
458.574005,54.778,3
115.633003,107.757004,0
747.474976,125.783997,5
727.950012,95.903,5
218.789001,40.483002,4
247.505005,40.640999,4
317.446991,70.759003,2
386.329987,82.287003,2
587.408997,95.709,1
197.488007,109.190002,4
586.551025,92.992996,1
309.273987,71.435997,2
117.054001,100.035004,0
406.231995,77.220001,-1
741.846008,76.698997,5
77.629997,117.890999,0
202.395004,94.261002,4
386.612,92.334999,2
208.490997,77.257004,4
61.164001,110.950996,0
126.021004,81.723999,0
193.242996,102.414001,4
62.067001,49.743999,0
623.174011,76.592003,1
594.268005,100.606003,1
209.037994,71.261002,4
65.367996,53.433998,0
579.172974,97.277,1
556.064026,32.827,-1
308.72699,56.57,2
456.97699,98.376999,3
107.019997,44.847,0
50.255001,62.716999,0
690.088989,38.397999,-1
60.272999,44.453999,0
488.122986,43.518002,3
377.006012,102.355003,2
589.476013,74.468002,1
132.130997,76.313004,0
692.169006,149.016006,-1
320.417999,88.643997,2
249.201004,124.128998,4
320.436005,118.250999,2
469.929993,76.931999,3
106.071999,44.337002,0
508.34201,102.319,3
640.086975,40.241001,1
107.019997,108.514999,0
391.188995,91.310997,2
744.789001,36.780998,5
628.710022,109.445,1
348.832001,111.501999,2
755.765991,16.51,-1
95.632004,116.357002,0
309.946014,62.91,2
246.429993,124.063004,4
515.219971,116.069,3
194.546005,64.731003,4
137.988007,99.570999,-1
527.518005,134.475006,-1
596.916992,51.980999,1
329.625,111.475998,2
103.127998,118.397003,0
391.376007,94.862999,2
102.069,41.848,0
482.001007,39.724998,3
266.583008,75.765999,-1
775.362,84.842003,5
645.512024,109.529999,1
784.81897,118.448997,5
314.872009,92.277,2
507.102997,71.499001,3
463.973999,83.510002,3
490.556,84.195999,3
209.647995,77.599998,4
727.859009,64.453003,5
783.096985,113.528,5
639.491028,109.911003,1
610.572998,39.243,1
743.763,69.511002,5
779.375977,45.105999,5
240.033005,33.959999,4
581.552002,34.064999,-1
247.345993,113.878998,4
315.071991,93.290001,2
456.332001,106.084,3
497.403992,75.997002,3
606.145996,76.468002,-1
464.277008,99.234001,3
476.841003,76.591003,3
220.748001,80.028,4
487.02301,46.778999,3
590.697021,112.392998,1
481.718994,86.880997,3
458.174011,66.099998,3
542.94397,76.103996,-1
223.095001,76.806999,4
580.036987,73.516998,1
203.026001,41.466,4
202.098999,112.653,4
649.377014,79.512001,1
600.119995,12.058,-1
486.786987,48.687,3
215.516998,44.665001,4
327.322998,107.091003,2
717.143005,43.157001,5
237.697998,84.541,4
495.18399,73.121002,3
366.054993,13.745,-1
504.342987,52.77,3
32.634998,75.366997,-1
376.144989,138.029007,-1
200.082993,83.416,4
124.252998,89.706001,0
791.041992,96.191002,-1
734.848999,74.422997,5
198.009995,119.134003,4
124.522003,123.499001,0
643.174011,61.084999,1
453.540985,88.232002,3
646.372986,44.486,1
585.625,49.136002,1
96.083,112.893997,0
347.822998,19.365999,-1
780.588013,120.678001,5
641.205994,109.550003,1
486.445007,36.841999,3
322.251007,60.359001,2
184.621002,24.096001,-1
383.09201,77.596001,2
50.405998,101.217003,0
129.283997,93.473999,0
64.528999,57.749001,0
655.609985,75.433998,1
387.276001,87.115997,2
192.123993,111.237999,4
119.436996,111.338997,0
66.759003,97.691002,0
323.531006,83.115997,2
83.794998,124.934998,0
60.570999,64.970001,0
653.414001,78.837997,1
449.270996,46.695,3
525.968994,75.748001,3
594.89502,109.440002,1
640.28302,57.903,1
227.619003,84.280998,4
244.320007,78.883003,4
42.578999,85.959999,0
636.921021,111.824997,1
415.73999,34.290001,-1
54.002998,96.790001,0
633.046997,51.887001,1
62.84,81.609001,0
769.414978,82.244003,5
407.674988,76.859001,-1
588.718018,78.413002,1
286.766998,76.353996,-1
326.372009,104.495003,2
693.643982,71.877998,-1
342.937988,40.209999,2
127.333,51.793999,0
635.437988,119.978996,1
752.914978,109.058998,5
380.967987,61.096001,2
374.321991,75.320999,2
641.715027,84.098,1
468.95401,40.319,3
769.752014,44.015999,5
51.137001,67.383003,0
603.796021,50.139999,1
525.369019,45.127998,-1
741.117004,121.306999,5
338.778992,77.257004,-1
471.738007,78.237999,3
593.155029,122.318001,1
741.103027,124.167,5
123.32,105.028999,0
775.382996,82.200996,5
510.161011,111.477997,3
644.335022,41.819,1
365.885986,113.339996,2
192.479996,98.714996,4
738.768005,111.975998,5
519.815002,66.004997,3
777.825012,115.348999,5
248.0,47.679001,4
596.01001,54.23,1
125.758003,96.274002,0
113.309998,117.788002,0
228.919998,44.652,4
625.987976,89.945,1
592.442017,51.562,1
99.120003,39.542,0
449.791992,99.565002,3
713.002991,123.481003,5
467.462006,38.816002,3
635.143005,83.819,1
59.715,86.158997,0
601.093018,76.835999,-1
225.983994,73.436996,4
476.661011,86.949997,3
377.247009,46.924999,2
461.244995,80.892998,3
469.425995,79.176003,3
222.014999,44.716,4
739.507019,116.763,5
605.315002,47.474998,1
502.622009,43.754002,3
387.079987,105.206001,2
61.631001,146.317001,-1
481.251007,33.806999,3
234.910004,122.999001,4
314.705994,103.564003,2
495.21701,47.424999,3
338.959015,28.878,-1
778.284973,39.342999,5
236.662003,85.577003,4
316.72699,46.905998,2
368.61499,121.630997,2
465.593994,74.498001,3
130.682999,108.207001,0
714.10199,104.976997,5
444.812012,47.577,3
765.635986,70.182999,5
755.893005,124.648003,5
645.398987,119.301003,1
369.238007,36.558998,2
86.372002,118.337997,0
124.955002,51.529999,0
621.002991,79.622002,1
500.02301,36.108002,3
321.80899,39.959,2
229.858002,125.181999,4
332.585999,47.796001,2
389.42099,84.059998,2
600.861023,46.721001,1
785.278992,104.851997,-1
467.251007,47.902,3
758.422974,70.053001,5
380.476013,81.789001,2
186.091995,34.870998,4
93.139999,82.68,0
284.445007,117.872002,-1
363.054993,37.743,2
250.490005,94.953003,-1
501.73999,98.056999,3
509.700012,113.989998,3
767.619995,36.658001,5
719.544983,98.337997,5
745.223022,113.511002,5
516.120972,54.080002,3
276.286011,28.028,-1
205.190994,34.837002,4
98.883003,117.875,0
719.632996,33.823002,5
645.932983,52.089001,1
47.651001,62.013,0
276.049988,149.001007,-1
531.06897,39.873001,-1
759.088989,115.677002,5
60.700001,61.195,0
462.860992,63.939999,3
483.376007,97.140999,-1
56.348999,79.515999,0
773.98999,48.467999,5
198.171005,58.039001,4
461.085999,101.030998,3
586.044006,95.195,1
455.733002,44.544998,3
66.741997,95.315002,0
232.927002,70.213997,4
322.09201,47.441002,2
475.510986,81.239998,3
717.645996,109.509003,5
780.684998,37.994999,5
646.937012,98.510002,1
369.661011,77.973,-1
198.235001,98.963997,4
760.856995,113.599998,5
317.764008,44.514,2
655.224976,82.209999,1
783.171997,116.566002,5
329.221008,115.385002,2
317.812988,47.567001,2
380.036987,97.564003,2
383.299988,48.703999,2
78.601997,111.57,0
770.239014,46.379002,5
565.862,62.516998,-1
192.061005,92.220001,4
496.138,49.879002,3
110.552002,34.261002,0
658.301025,80.564003,1
193.942993,66.137001,4
229.804993,47.622002,4
313.03299,85.019997,2
569.940002,11.625,-1
750.950989,73.700996,5
49.694,99.663002,0
681.299988,66.094002,-1
188.343994,11.052,-1
501.018005,152.449005,-1
514.127014,116.880997,3
318.126007,77.586998,2
117.158997,82.514999,0
376.112,82.578003,2
192.397003,79.751999,4
372.707001,100.306,2
577.934021,77.167,1
725.098999,85.112999,5
731.283997,54.575001,5
510.46701,106.679001,3
606.237,120.009003,1
326.981995,118.278999,2
71.495003,112.292,0
92.304001,46.984001,0
308.220001,79.584999,2
305.509003,81.521004,2
553.245972,17.063,-1
217.602005,110.647003,4
718.955994,123.599998,5
753.950989,111.106003,5
513.286987,46.345001,3
670.627991,56.436001,-1
714.466003,72.218002,5
787.664978,79.25,-1
194.891998,38.867001,4
66.203003,106.985001,0
679.427002,70.981003,-1
233.035995,71.656998,4
104.556999,74.847,0
647.669983,119.695999,1
721.189026,92.692001,5
388.5,55.707001,2
427.218994,93.083,-1
378.173004,108.112,2
124.373001,96.760002,0
485.55899,73.958,3
773.833008,85.706001,5
222.675003,42.505001,4
774.176025,37.724998,5
210.813995,81.121002,4
219.688995,75.380997,4
251.516998,77.332001,4
762.026978,80.918999,5
339.674011,122.257004,2
592.692993,38.472,1
626.789001,39.345001,1
743.575012,33.917999,5
355.681,107.885002,2
751.453979,50.339001,5
335.306,33.973,2
341.825012,34.215,2
376.743988,60.737999,2
235.723007,70.872002,4
215.259003,33.033001,4
499.846008,86.097,3
68.206001,56.525002,0
366.507996,108.824997,2
304.824005,84.330002,2
308.858002,57.458,2
125.874001,84.670998,0
454.497009,65.490997,3
780.508972,123.039001,5
88.074997,116.902,0
382.388,115.129997,2
478.381989,36.91,3
475.39801,36.610001,3
518.734985,146.382004,-1
439.61499,75.571999,-1
319.049988,103.362,2
368.760986,38.294998,2
574.015991,77.305,1
333.688995,46.448002,2
202.322998,123.816002,4
584.291992,49.685001,1
227.979004,71.810997,4
230.856995,120.669998,4
182.218002,76.613998,-1
452.462006,37.265999,3
304.686005,87.247002,2
327.208008,39.580002,2
450.140015,94.809998,3
619.273987,124.079002,1
198.537994,81.735001,4
771.442017,77.987999,5
649.377991,103.067001,1
769.205994,69.889999,5
124.019997,124.767998,0
628.939026,37.027,1
313.779999,73.638,2
346.967987,45.888,2
374.808014,106.663002,2
717.804016,53.417,5
592.505005,99.283997,1
400.091003,43.570999,-1
775.984985,75.426003,5
447.17099,108.528999,3
349.726013,75.058998,-1
381.091003,87.172997,2
675.609009,50.110001,-1
230.442001,113.848,4
201.408005,75.429001,4
311.514008,52.442001,2
522.932983,96.896004,-1
593.645996,100.420998,1
642.309021,73.412003,1
190.324997,112.057999,4
639.27301,90.879997,1
776.973999,72.399002,5
407.649994,76.045998,-1
657.744019,106.539001,1
150.274002,75.973,-1
755.989014,37.854,5
447.595001,91.587997,3
131.272003,95.172997,0
331.589996,117.628998,2
512.372986,106.106003,3
78.873001,32.146,0
477.80899,74.202003,3
209.75,110.887001,4
590.153992,62.132999,1
142.552002,91.242996,-1
655.906006,80.259003,1
128.251007,59.273998,0
317.723999,115.871002,2
617.244019,122.431999,1
85.875,45.373001,0
474.196991,79.932999,3
60.627998,117.412003,0
719.04303,104.656998,5
346.763,45.91,2
52.102001,94.445,0
722.038025,102.491997,5
306.355988,55.847,2
360.061005,52.348999,-1
728.530029,45.702,5
194.604996,86.818001,4
641.52301,106.279999,1
90.292,77.831001,0
505.268005,122.417999,3
256.937988,123.203003,4
768.711975,82.677002,5
479.556,33.220001,3
578.999023,61.696999,1
363.122009,47.887001,2
207.608002,49.576,4
200.578995,40.332001,4
53.272999,50.449001,0
725.320007,117.810997,5
311.227997,100.239998,2
605.015991,46.554001,1
773.185974,70.521004,5
532.719971,18.884001,-1
241.826004,117.223,4
502.656006,114.305,3
709.911987,72.698997,-1
453.009003,82.056999,3
69.667,123.186996,0
213.322006,98.943001,-1
645.763,99.429001,1
477.627991,83.850998,3
632.085022,118.698997,1
644.689026,44.792999,1
271.06601,76.525002,-1
72.094002,111.749001,0
218.766006,84.378998,4
53.561001,64.589996,0
456.441986,39.306999,3
202.535004,47.609001,4
51.009998,106.666,0
68.832001,109.545998,0
119.040001,95.977997,0
64.658997,104.181999,0
587.323975,73.417,1
621.90802,36.723,1
406.520996,76.708,-1
479.993988,19.427,-1
388.506989,68.278,2
193.856995,118.192001,4
731.254028,18.562,-1
380.152008,62.390999,2
232.664001,110.780998,4
579.338989,88.441002,1
460.095001,98.968002,3
89.146004,115.387001,0
70.247002,122.297997,0
367.463989,84.18,-1
349.100006,126.141998,2
191.727005,89.602997,4
162.440002,95.283997,-1
766.825012,117.240997,5
580.434998,54.106998,1
52.784,95.703003,0
236.477997,70.761002,4
745.828979,37.403,5
452.341003,117.021004,3
517.155029,124.632004,3
757.405029,121.581001,5
589.172974,78.445,1
222.001999,71.737,4
121.774002,78.359001,0
199.160004,91.595001,4
495.265991,51.275002,3
217.309006,36.964001,4
731.348999,62.798,5
210.419006,80.32,4
452.369995,80.314003,3
636.640991,78.024002,1
788.789001,76.672997,-1
345.285004,113.532997,2
495.127014,47.316002,3
774.314026,34.115002,5
353.031006,127.176003,2
509.487,87.594002,3
459.688995,64.835999,3
462.367004,73.353996,3
488.083008,83.738998,3
448.950012,93.766998,3
65.876999,104.227997,0
779.448975,122.678001,5
69.446999,50.241001,0
506.687988,51.973,3
581.117981,90.449997,1
506.165985,87.726997,3
768.835999,41.091,5
718.575012,51.960999,5
86.913002,125.459,0
231.884003,73.017998,4
65.642998,99.331001,0
723.531982,113.318001,5
677.900024,75.396004,-1
749.848999,49.695999,5
635.018005,117.096001,1
86.781998,38.244999,0
735.294006,37.910999,5
585.328003,76.580002,1
243.858002,39.720001,4
716.992981,56.247002,5
105.644997,75.125999,0
633.098022,41.339001,1
577.05603,93.763,1
721.05603,89.204002,5
548.526978,76.612,-1
724.028992,117.641998,5
455.063995,122.309998,3
53.563,93.508003,0
581.721008,104.309998,1
754.408997,123.913002,5
467.234985,16.577999,-1
722.572998,59.104,5
250.274002,155.348007,-1
190.925003,110.344002,4
221.393005,109.962997,4
620.036011,37.096001,1
374.996002,68.879997,2
320.674988,71.692001,2
370.402008,58.853001,2
628.164978,36.306,1
237.259995,124.945999,4
654.898987,102.047997,1
393.658997,76.278,2
512.338989,105.455002,3
343.515991,31.881001,2
101.899002,139.487,-1
488.552002,78.731003,3
510.881989,52.375,3
554.994995,75.721001,-1
457.063995,155.787003,-1
186.852997,43.768002,4
607.370972,123.283997,1
119.621002,79.872002,0
267.174988,15.31,-1
361.63501,48.521,2
361.937012,41.195,2
563.504028,12.367,-1
634.570984,84.466003,1
203.669006,109.260002,4
488.17099,152.417999,-1
353.585999,115.808998,2
374.372009,104.978996,2
55.120998,83.167,0
773.338013,75.277,5
579.671021,65.899002,1
606.809998,120.742996,1
635.317993,114.514999,1
190.985001,120.274002,4
216.998993,17.629,-1
360.772003,112.473,2
496.665985,74.929001,3
605.215027,120.497002,1
624.127014,80.129997,1
106.094002,40.124001,0
665.382019,17.339001,-1
743.666016,114.612999,5
314.97699,60.345001,2
351.740997,75.225998,-1
322.671997,117.833,2
249.647003,113.545998,4
131.533997,96.627998,0
503.569,73.947998,3
347.105988,124.444,2
591.163025,79.485001,1
705.10199,92.357002,-1
212.440002,115.992996,4
362.174011,42.491001,2
212.574005,70.091003,4
131.156998,48.241001,-1
752.328979,74.885002,5
319.076996,48.952999,2
319.649994,44.713001,2
585.629028,52.887001,1
360.658997,124.859001,2
28.969999,35.602001,-1
721.896973,92.925003,5
505.743988,46.381001,3
666.90802,60.284,-1
635.344971,87.396004,1
125.607002,84.838997,0
413.13501,18.555,-1
605.492981,118.324997,1
744.14801,122.196999,5
224.244003,34.008999,4
446.98999,92.584,3
90.707001,76.987999,0
390.091003,55.136002,2
487.639008,33.875,3
589.202026,49.334,1
746.567017,151.656006,-1
617.651978,118.742996,1
722.690979,101.380997,5
221.811005,72.93,4
224.041,111.07,4
124.086998,87.210999,0
327.743988,58.851002,2
318.656006,87.093002,2
195.365997,115.461998,4
197.606003,40.748001,4
725.914001,107.014,5
577.70697,69.290001,1
65.792999,54.083,0
239.072998,44.931,4
262.058014,75.072998,-1
549.205017,148.291,-1
247.503006,120.357002,4
198.365005,70.252998,4
123.772003,105.963997,0
311.046997,74.728996,2
754.66803,79.754997,5
97.857002,113.510002,0
36.223999,88.433998,-1
375.795013,84.478996,2
119.845001,91.931999,0
105.176003,41.569,0
41.206001,77.760002,-1
391.221985,73.336998,2
326.533997,43.278999,2
116.988998,99.192001,0
730.465027,118.773003,5
585.797974,88.862,1
112.179001,61.368,0
764.83197,81.042,5
782.461975,110.862999,5
715.84198,111.657997,5
585.632996,57.778999,1
102.494003,45.564999,0
579.921997,70.705002,1
120.932999,89.362999,0
245.069,84.712997,4
57.258999,81.500999,0
211.843994,45.483002,4
760.58197,115.583,5
381.221008,94.222,2
225.695999,38.088001,4
728.799011,77.473999,5
714.692993,61.853001,5
399.549988,75.181999,2
97.112,118.531998,0
204.421997,97.334,4
615.283997,111.466003,1
194.266006,103.225998,4
410.649994,105.279999,-1
592.179993,68.514999,1
51.182999,107.794998,0
675.213013,123.309998,-1
718.711975,42.638,5
463.393005,79.959,3
709.919006,91.495003,-1
117.867996,100.193001,0
211.233002,84.575996,4
517.783997,65.182999,3
511.431,78.638,3
153.705994,132.065994,-1
519.724976,75.426003,3
509.122986,102.848999,3
435.786987,30.844,-1
383.980988,76.93,2
186.235001,74.133003,4
589.885986,82.869003,1
757.960022,83.834,5
666.307007,81.545998,-1
635.364014,85.021004,1
717.422974,33.131001,5
624.979004,82.136002,1
322.850006,81.144997,2
646.997986,99.066002,1
461.612,82.974998,3
79.205002,121.458,0
471.278992,44.804001,3
656.346008,61.312,1
780.281006,45.702999,5
466.221985,81.514999,3
591.187988,76.822998,1
116.030998,60.771,0
586.161987,58.630001,1
58.618999,91.257004,0
641.945007,45.415001,1
776.310974,40.952,5
597.520996,75.574997,-1
729.445007,44.862,5
645.507019,61.792,1
221.643997,83.155998,4
417.101013,76.169998,-1
717.192017,62.611,5
580.343018,101.950996,1
373.187988,59.083,2
603.645996,90.927002,-1
652.22998,59.882999,1
228.169998,115.233002,4
597.734009,115.192001,1
199.261993,43.054001,4
308.229004,96.456001,2
475.631012,81.765999,3
495.553009,73.834999,3
588.455017,69.657997,1
202.052002,121.185997,4
729.232971,97.778,5
371.856995,101.542,2
782.005981,47.828999,5
461.303986,105.781998,3
331.381012,36.341999,2
53.671001,77.307999,0
591.635986,101.876999,1
320.119995,59.028,2
455.468994,92.466003,3
591.080994,71.083,1
614.482971,117.902,1
247.643997,38.73,4
377.161011,99.428001,2
656.357971,86.193001,1
599.039978,47.168999,1
768.833984,43.304001,5
642.588989,39.764,1
129.013,92.983002,0
450.282013,91.335999,3
653.776001,116.111,1
732.713013,92.406998,5
62.273998,153.332001,-1
464.988007,81.456001,3
75.306999,76.410004,-1
718.171997,104.945999,5
376.054993,102.476997,2
187.466995,112.313004,4
181.690002,76.893997,-1
189.425003,87.539001,4
242.005997,124.962997,4
714.268005,51.780998,5
503.800995,90.353996,3
626.517029,126.639,-1
574.861023,93.769997,1
723.728027,71.836998,5
118.153,57.189999,0
370.825012,116.945,2
